0.00430556,0.0055,0.00399653,0.00443471
0.00430556,0.0055,0.00399653,0.00443471
0.00430556,0.0055,0.00399653,0.00443471
0.862917,0.0005,0.00336793,0.00057735
0.862917,0.0005,0.00336793,0.00057735
0.862917,0.0005,0.00336793,0.00057735
1.89215,0.0165,0.00305264,0.00310913
1.89215,0.0165,0.00305264,0.00310913
1.89215,0.0165,0.00305264,0.00310913
2.84972,0.0605,0.00227606,0.00238048
2.84972,0.0605,0.00227606,0.00238048
2.84972,0.0605,0.00227606,0.00238048
4.34208,0.1045,0.00181905,0.00506623
4.34208,0.1045,0.00181905,0.00506623
4.34208,0.1045,0.00181905,0.00506623
5.05827,0.13075,0.24801,0.00963933
5.05827,0.13075,0.24801,0.00963933
5.05827,0.13075,0.24801,0.00963933
5.57973,0.1455,0.293892,0.00129099
5.57973,0.1455,0.293892,0.00129099
5.57973,0.1455,0.293892,0.00129099
6.13556,0.15375,0.223151,0.0120381
6.13556,0.15375,0.223151,0.0120381
6.13556,0.15375,0.223151,0.0120381
6.47362,0.1935,0.00165147,0.0176163
6.47362,0.1935,0.00165147,0.0176163
6.47362,0.1935,0.00165147,0.0176163
6.83646,0.153,0.00147897,0.00282843
6.83646,0.153,0.00147897,0.00282843
6.83646,0.153,0.00147897,0.00282843
8.08708,0.185,0.00269737,0.000816497
8.08708,0.185,0.00269737,0.000816497
8.08708,0.185,0.00269737,0.000816497
8.44542,0.1725,0.00165937,0.00331662
8.44542,0.1725,0.00165937,0.00331662
8.44542,0.1725,0.00165937,0.00331662
8.98944,0.18775,0.00260603,0.00457347
8.98944,0.18775,0.00260603,0.00457347
8.98944,0.18775,0.00260603,0.00457347
9.44736,0.19125,0.00258969,0.00236291
9.44736,0.19125,0.00258969,0.00236291
9.44736,0.19125,0.00258969,0.00236291
9.85826,0.1965,0.270698,0.00310913
9.85826,0.1965,0.270698,0.00310913
9.85826,0.1965,0.270698,0.00310913
10.2783,0.19075,0.187977,0.00865544
10.2783,0.19075,0.187977,0.00865544
10.2783,0.19075,0.187977,0.00865544
10.8963,0.202,0.347336,0.00993311
10.8963,0.202,0.347336,0.00993311
10.8963,0.202,0.347336,0.00993311
11.6589,0.19825,0.390401,0.00221736
11.6589,0.19825,0.390401,0.00221736
11.6589,0.19825,0.390401,0.00221736
12.6137,0.21825,0.504701,0.0146373
12.6137,0.21825,0.504701,0.0146373
12.6137,0.21825,0.504701,0.0146373
13.6667,0.231,0.531656,0.00547723
13.6667,0.231,0.531656,0.00547723
13.6667,0.231,0.531656,0.00547723
14.6052,0.23425,0.445351,0.00464579
14.6052,0.23425,0.445351,0.00464579
14.6052,0.23425,0.445351,0.00464579
15.5126,0.2445,0.454319,0.00675771
15.5126,0.2445,0.454319,0.00675771
15.5126,0.2445,0.454319,0.00675771
